-4.03618,-3.82338,-3.89419,-3.47448,-3.37575,-3.03392,-2.33905,-1.96837,-2.50981,-1.43857,-1.54195,-0.354104,-0.363886,-0.210687,-0.0658096,0.0518929,0.0625749,-0.435026,0.176384,0.695849,1.02787,1.37807,1.82352,1.89152,1.36604,-0.410809,0.0354289,0.773642,1.51706,1.61779,1.47142,1.0909,-0.110806,-0.86289,-1.25003,-1.44806,-1.92275,-2.33113,-2.60542,-2.99576,-3.18531,-3.09924,-3.10295,-3.27281,-3.23912,-2.95123,-2.53986,-2.062,-1.26687,-0.160884,0.718385,1.56365,1.7836,1.85128,1.89923,1.96699,2.0932,2.26075,2.44686,2.59213,2.68259,2.71615,2.69751,2.6299,2.46987,2.18334,1.74065,0.866266,-1.03882,0.19089,-0.198584,-0.983339,-0.837458,-0.430112,-0.194979,0.085599,-0.113213,-0.401176,-0.775557,-1.76636,-2.50359,-3.05284,-3.0269,-3.55365,-3.60045,-4.44437,-4.15604,-3.34623,-3.29969,-3.78832,-2.53225,-1.07746,1.65248,2.52993,2.12835,1.04697,0.938496,0.998594,0.922702,0.625935,0.560296,0.685978,0.872706,0.940706,1.32727,1.4619,1.40324,1.36335,1.37479,1.39873,1.39802,1.37717,1.52988,1.58276,1.55386,1.51859,1.38683,1.3866,1.43925,1.48288,1.49433,
-4.44925,-4.24433,-4.04308,-3.59872,-3.35679,-3.69375,-2.70272,-2.56498,-2.03065,-1.43997,-1.76713,-1.04351,-0.18932,-0.0741513,-0.269818,-0.523746,-0.602821,-0.85734,-1.04584,-0.616822,-0.581351,-0.00129032,0.0818673,0.444066,0.447637,-0.763377,-0.164082,-0.140287,0.303755,-0.120602,-0.607417,-0.708203,-0.959832,-2.1461,-2.21734,-2.19641,-2.39194,-2.3137,-3.12084,-3.16648,-2.81299,-3.8673,-3.07433,-3.18321,-3.34221,-2.86423,-3.04331,-1.99323,-1.68236,-0.541597,0.0611219,-0.107925,0.0135163,0.0778209,-0.0613159,0.00382622,0.14167,0.30248,0.548607,0.678148,0.762351,0.759703,0.757866,0.64828,0.564519,0.382219,0.0603359,-0.234695,-1.10885,0.024183,-0.36777,-1.22185,-0.716518,-0.211448,0.109784,0.0742515,-0.107844,-0.34345,-1.24625,-1.84722,-2.83098,-3.39313,-3.53103,-3.36927,-4.06171,-3.95436,-3.95281,-3.79695,-3.44748,-3.24,-2.26505,-1.30367,0.898051,1.71473,2.06419,2.40405,2.47931,2.48893,2.48944,2.57064,2.61511,2.52336,2.33946,2.19001,2.23618,2.0898,1.93691,1.58797,1.73591,1.79395,1.83126,1.82755,1.79174,1.76599,1.83682,1.85169,1.86465,1.8826,1.83514,1.70917,1.66226,
-4.53269,-4.41618,-4.19965,-4.19218,-3.90154,-3.87768,-3.41368,-2.89737,-2.65629,-2.37048,-1.52103,-0.799792,-0.721502,-0.817466,-0.624829,-0.765755,-0.553116,-0.102852,0.140734,0.393591,0.712519,0.920473,1.12661,1.18675,0.511467,-0.921454,-1.08706,-0.25886,0.733394,0.837147,0.715989,0.216094,-0.695242,-1.40548,-1.84382,-2.11734,-2.08886,-2.63519,-3.37551,-3.91531,-2.79637,-3.9844,-3.03974,-3.12875,-3.17044,-2.56947,-2.12323,-2.27187,-1.65281,-1.34029,-0.684875,0.71605,0.942971,1.03338,1.1275,1.20678,1.24484,1.28421,1.30937,1.30348,1.23168,1.10679,1.06926,1.09904,1.06148,0.962036,0.741511,-0.093662,-1.32916,-0.231205,-0.661825,-1.05627,-1.37149,-1.18211,-1.34572,-1.24241,-1.22074,-1.18085,-1.25326,-1.76818,-3.00926,-3.36152,-3.36854,-3.40125,-3.87671,-4.18227,-3.91461,-4.13255,-3.44376,-2.61124,-1.90757,-1.74102,0.994117,2.02465,2.54607,2.43538,2.1033,2.08464,1.88339,1.65478,1.44758,1.36958,1.20231,1.32561,1.52518,1.57073,1.67475,1.59172,1.53374,1.38603,1.17388,1.05761,1.18852,1.33161,1.23252,1.18239,0.900691,0.969145,1.10488,1.1764,1.48611,
-5.24872,-5.16038,-4.67784,-4.41994,-4.36152,-3.96457,-4.00678,-2.96121,-2.63144,-2.63779,-1.87359,-1.07849,-1.24517,-0.789837,-0.406497,-0.591155,-0.69119,-0.985603,-1.15611,-1.27048,-0.372281,0.10266,0.129289,0.173884,-0.156441,-1.08064,-0.877988,-0.832522,-0.471643,-0.353854,-0.754289,-1.02653,-1.50418,-2.31582,-2.38874,-2.56034,-2.69257,-3.08226,-3.30225,-3.82048,-2.96272,-3.57267,-3.24006,-3.08999,-3.50287,-3.39548,-2.55151,-1.91744,-2.02854,-2.0866,-0.232571,-0.171659,-0.406789,-0.627227,-0.627809,-0.449817,-0.498074,-0.505899,-0.304354,-0.0458236,0.0887101,0.132721,0.188176,0.220232,0.238154,0.213497,-0.254043,-1.05215,-1.78084,-0.469212,-0.79401,-0.89462,-0.767943,-1.25437,-0.886515,-1.06324,-0.882911,-1.03571,-1.26763,-1.78663,-3.15075,-4.21417,-3.72504,-3.46322,-3.69498,-4.36109,-4.33973,-4.45259,-4.20497,-3.06636,-2.23277,-2.13412,0.692379,0.996518,0.909578,1.45505,1.76469,1.96589,2.23867,2.3533,2.33317,2.37321,2.44236,2.36737,2.16077,1.94356,1.84099,1.44473,1.42152,1.39741,1.28342,1.09107,1.05842,0.963155,0.986341,1.04414,1.04002,1.11843,1.07684,0.980212,0.731771,
-5.4555,-5.27558,-4.50465,-4.70751,-4.30204,-3.84067,-3.66053,-3.14375,-2.80636,-2.31901,-1.79063,-1.17856,-1.56623,-1.06566,-0.980179,-1.34536,-1.35497,-1.0084,-0.810277,-0.704286,-0.599405,-0.586345,-0.807509,-0.660742,-0.926725,-1.16765,-1.39077,-1.17921,-1.05764,-0.930541,-1.1589,-2.14194,-2.05387,-2.54424,-2.61334,-2.47813,-2.81259,-2.9752,-3.19706,-3.60329,-2.75816,-3.40238,-2.81035,-3.03992,-3.41296,-3.40127,-2.68595,-2.35231,-2.55554,-1.53315,-0.893216,-0.962317,-0.515288,-0.427169,-0.618261,-0.471555,-0.30989,-0.142716,-0.0288878,0.0151462,0.00422477,-0.0262765,-0.0267926,-0.344039,-0.53424,-0.803517,-1.20784,-1.54908,-2.07259,-0.864487,-1.29578,-2.07472,-1.90553,-1.68109,-1.34895,-1.27477,-1.46811,-1.64252,-1.55556,-2.20281,-3.09681,-3.79856,-3.93863,-4.31001,-4.20053,-4.03608,-4.06716,-4.89807,-4.44822,-3.48906,-2.68234,-2.27639,-0.00747807,0.540766,0.819709,1.4185,1.71583,1.82642,1.79544,1.6599,1.36891,1.19355,1.12691,1.02982,0.774205,0.758221,0.732174,0.610355,0.571755,0.500546,0.479453,0.387093,0.406885,0.36435,0.384601,0.492216,0.255038,0.0153149,0.0945607,0.207639,0.155967,
-4.98951,-5.00327,-4.89969,-4.58794,-4.0046,-3.61126,-3.50159,-2.73694,-2.548,-2.53342,-1.97607,-1.22544,-1.67849,-1.17352,-1.06747,-1.26273,-1.08924,-0.879808,-0.855072,-0.881371,-0.648703,-0.927926,-1.01807,-0.540628,-1.01825,-1.55889,-1.21493,-1.10203,-1.01422,-1.25933,-1.38305,-1.66932,-2.18702,-2.62961,-2.65681,-2.40482,-2.63446,-2.77293,-3.19528,-3.53761,-2.61177,-3.31491,-2.72344,-2.83621,-3.20398,-3.29603,-2.93178,-2.57509,-2.79508,-1.76533,-0.817327,-1.00557,-0.852576,-0.733747,-1.05192,-0.82786,-0.87874,-0.72208,-0.42366,-0.599459,-0.473495,-0.399593,-0.300608,-0.581272,-0.592246,-1.08502,-1.16584,-1.48118,-2.15908,-1.21723,-1.75805,-2.10753,-2.22395,-1.90857,-1.38201,-1.34407,-1.48714,-1.67176,-1.68604,-2.39259,-3.20017,-3.41897,-3.92763,-4.50508,-4.38978,-3.8087,-3.64332,-4.12722,-4.45447,-3.69351,-3.26077,-2.24252,-0.213195,0.371976,0.803718,1.17663,1.37517,1.44325,1.60857,1.7706,1.77926,1.61531,1.35479,1.21424,0.902247,0.806728,0.73191,0.399706,0.440158,0.185289,0.132454,0.1755,0.0589933,0.071793,0.0037022,0.0690059,-0.0470583,-0.0891301,-0.222919,-0.110838,-0.182245,
-4.70843,-4.68527,-4.55032,-3.99346,-3.97442,-3.22488,-3.21148,-2.91692,-2.18046,-2.07433,-1.85022,-1.42196,-1.77046,-1.21159,-1.18941,-1.07154,-0.228608,-0.0149454,-0.543592,-0.0323595,0.555092,0.800712,0.537745,0.348091,-0.14259,-0.993979,-1.21924,-1.29008,-0.670996,-0.594432,-0.858981,-1.44967,-1.76888,-2.56865,-2.41375,-2.16829,-2.76263,-2.77928,-3.02784,-3.55023,-2.57473,-3.22859,-2.64416,-2.78681,-3.44336,-3.01599,-2.54562,-2.31766,-2.55607,-2.11011,-0.99927,-0.714579,-0.642683,-0.698838,-0.639774,-0.551594,-0.473115,-0.373889,-0.172768,-0.0516323,0.0614918,0.0998135,0.206505,0.109557,-0.00889003,-0.256381,-0.494513,-0.965695,-1.79612,-1.42766,-1.8177,-2.16218,-2.212,-1.89351,-1.55638,-1.57609,-1.76593,-1.7715,-1.71659,-2.56095,-3.22066,-3.16528,-3.38353,-3.2558,-3.66276,-3.57174,-3.5955,-3.90265,-4.20589,-4.03863,-2.85557,-2.58681,-0.270905,0.55005,0.711584,1.00109,1.19203,1.30897,1.50017,1.5625,1.64093,1.42286,1.60548,1.50835,1.52426,1.51718,0.946466,0.573842,0.605703,0.373003,0.21059,0.13932,-0.0165544,-0.0247651,-0.139378,-0.135981,-0.174179,-0.0704155,-0.136252,-0.126989,-0.208162,
-4.26547,-4.19972,-4.16039,-3.92795,-3.70844,-2.9701,-3.22397,-2.44774,-2.02395,-2.40908,-1.91665,-1.45376,-1.77082,-1.14905,-0.924789,-0.983343,-0.866954,-1.01522,-1.06893,-0.723549,-0.0683705,0.440654,0.0766753,-0.232843,-0.538829,-1.26393,-1.23017,-1.11563,-0.999479,-1.1507,-1.51775,-1.72104,-1.80517,-2.74989,-2.98025,-2.3725,-2.66048,-2.63547,-2.97531,-3.23527,-2.50677,-3.18205,-2.62084,-2.6947,-3.08775,-3.13147,-2.79792,-2.16938,-2.61011,-2.04025,-1.1411,-1.29072,-1.1178,-0.887756,-0.99107,-0.802549,-0.795062,-0.92576,-0.630979,-0.522946,-0.860693,-0.730549,-0.364231,-0.673221,-0.652104,-0.859942,-1.19384,-1.51993,-2.35735,-1.77962,-2.19292,-2.20708,-2.55557,-2.18057,-1.55843,-1.36646,-1.26505,-1.55069,-1.83655,-2.56887,-3.19397,-3.12569,-3.39022,-3.36475,-3.64801,-3.82522,-3.89899,-4.06391,-4.12188,-4.09796,-2.8695,-2.40438,-0.394271,0.549729,1.28526,1.5865,1.54956,1.63146,1.62132,1.55613,1.4376,0.834896,0.90575,0.744555,1.00457,1.31109,1.32472,1.18935,1.06943,0.821568,0.653247,0.498643,0.371686,0.252627,0.162153,0.179037,0.0120134,-0.281547,-0.178441,0.161322,0.256036,
-4.71651,-4.69662,-4.483,-3.77267,-3.22666,-2.54604,-2.38921,-2.07832,-1.89441,-1.91099,-1.51391,-1.15439,-1.6698,-1.29654,-0.977081,-0.590179,-0.410283,-0.762318,-1.25555,-0.984734,-0.670938,-0.12604,0.615004,0.69339,-0.0703477,-0.593819,-0.682283,-0.616576,-0.562334,-0.748644,-1.18327,-1.40191,-2.09896,-2.35965,-2.24062,-1.97757,-2.17585,-2.31798,-2.68262,-3.46309,-2.4044,-3.04174,-2.4673,-2.49071,-2.73813,-2.57367,-2.12617,-2.09038,-2.55595,-2.20087,-1.2498,-1.28248,-1.10311,-0.882823,-0.932322,-0.62844,-0.817177,-0.643917,-0.507244,-0.318206,-0.297195,-0.083417,0.179965,0.0879237,0.0139526,-0.19755,-0.625546,-1.21163,-1.91085,-2.20382,-2.32993,-2.00523,-2.41733,-2.07076,-1.69016,-1.52899,-1.69004,-1.69561,-1.90115,-2.51858,-3.23294,-3.50865,-3.50927,-3.67925,-3.83337,-4.10492,-3.62552,-4.02965,-3.96332,-3.56535,-2.71234,-1.72935,-0.230882,0.719895,0.628521,0.563433,0.570821,0.154606,0.34094,0.305282,0.357786,0.275556,0.24226,0.549891,0.830557,0.891121,0.770391,0.500839,0.528281,0.513737,0.499231,0.43401,0.41574,0.248731,0.103936,0.133592,-0.0595719,-0.198823,-0.211163,-0.0383772,0.233467,
-4.47364,-4.38535,-4.17976,-3.27053,-2.78125,-2.27428,-2.15089,-1.98874,-1.7635,-1.59272,-1.31873,-1.06139,-1.16334,-0.990087,-0.475994,-0.178784,-0.74956,-1.62138,-1.63195,-1.32703,-0.936395,-0.798934,0.0508828,0.552742,0.197492,-0.661474,-0.437613,0.210203,0.392972,0.0531094,-0.159381,-0.182996,-0.755884,-1.20668,-1.23101,-0.695489,-1.36968,-1.72289,-1.88832,-2.2495,-2.04966,-2.61009,-2.28464,-2.08459,-2.30075,-2.63438,-2.41047,-2.24784,-2.27617,-1.88768,-0.877773,-0.733033,-0.742773,-0.621186,-0.336728,-0.218743,-0.295743,-0.177673,0.0172666,0.20262,0.473706,0.755286,0.922956,0.824496,0.647775,0.46965,-0.032175,-0.87338,-1.49666,-1.80878,-2.08784,-1.85757,-2.10042,-1.76034,-1.42408,-1.23991,-1.44829,-1.60115,-1.81,-2.33317,-3.32383,-3.2048,-3.35053,-3.86006,-3.82312,-3.8398,-3.70855,-3.6848,-3.13365,-2.40463,-2.08778,-1.49729,-0.32284,0.346418,0.334096,0.23751,0.163259,-0.140893,0.00187018,-0.155051,-0.477829,-0.528539,-0.4308,-0.278997,-0.101833,-0.281745,-0.0346745,0.0958245,0.377968,0.505882,0.549237,0.644092,0.715352,0.678483,0.606803,0.576432,0.372122,0.360676,0.317543,0.155819,-0.0626798,
