-17.8416,-18.2171,-19.1433,-7.21927,3.87244,-2.29567,-0.425795,-6.41528,-3.59636,-2.48696,-5.27531,-7.11686,-8.83641,-14.9317,-20.3274,-16.8528,-16.6064,-15.4973,-11.9027,-1.05578,9.02038,18.9196,17.6529,14.0604,6.22747,7.90959,6.08039,1.66043,6.83626,4.58653,6.12314,4.89102,2.43902,4.21892,2.15156,2.14545,5.56973,2.1145,-9.67397,5.3261,9.07938,13.6236,13.8602,13.1846,0.363248,-2.44201,-14.1652,-4.50125,-0.311981,-8.64955,-10.445,-11.8518,-9.68993,-8.93998,-5.46581,3.11326,6.55876,12.989,18.224,19.2868,18.0102,15.9092,16.2389,17.1064,13.8221,1.87702,-21.714,-19.2893,-17.9447,-22.8358,-27.7921,-28.6001,-34.2863,-36.1959,-36.5279,-42.3822,-40.0709,-40.0058,-33.2011,-23.6268,-3.34056,14.4921,10.3513,0.508537,0.988173,4.66692,5.12106,3.88241,3.65187,8.4908,7.86018,4.42217,-3.76417,-7.09916,-19.4213,-28.0911,-28.4536,-26.9095,-13.9454,-9.00501,-13.1011,-10.4958,6.76216,9.36396,7.80214,9.13354,9.6574,10.2328,10.9699,11.0885,10.7698,9.56601,8.04795,5.58557,2.16496,-4.66824,-12.1151,-16.772,
-22.1073,-19.7171,-18.601,-7.75036,-3.79703,-3.62169,1.32994,2.75922,3.97084,3.59,1.5613,-8.70123,-9.92728,-15.3001,-15.2363,-21.3734,-23.2128,-20.3906,-17.9256,-5.34225,1.66757,4.11426,13.1688,16.6269,20.1525,22.5404,25.2022,26.8307,28.6937,29.3853,29.6469,29.6233,28.5909,27.7323,25.2767,20.4545,11.1891,3.23313,-4.76898,1.50136,7.56837,6.38949,8.32147,1.44379,-1.2549,1.94149,-0.466753,1.30607,1.447,0.478008,-2.02729,-2.38492,-0.930437,-7.14217,-3.10704,-0.158168,-1.11403,4.00262,9.04499,12.8195,15.3926,15.4263,12.1962,8.88238,3.68464,-6.44669,-23.7666,-18.6914,-17.6065,-23.7142,-28.7695,-32.9333,-32.7585,-35.8559,-35.89,-38.9282,-37.5698,-40.8522,-38.2139,-33.8754,-1.33306,10.1868,8.93021,10.8277,8.94612,6.82143,6.39553,5.51025,11.8922,7.76296,0.75566,-0.235065,-5.12043,-14.3308,-20.4633,-25.265,-28.2414,-27.5089,-15.6029,-10.1309,-18.8845,-14.1024,-1.92642,-4.51524,-8.44372,-7.99654,-6.31803,-6.23473,-6.17861,-8.46702,-8.43341,-7.93414,-7.85485,-9.37372,-8.03945,-8.12803,-12.4435,-20.5245,
-22.8134,-16.843,-14.2625,-10.412,-0.283527,3.48047,3.25687,0.895226,-1.21828,-1.97125,-7.06718,-9.02532,-12.0901,-12.1965,-13.7132,-24.5229,-20.0687,-16.0355,-17.3515,-15.283,1.54919,14.9351,21.5757,23.421,25.1116,26.7177,27.9316,27.8761,27.5446,26.9899,26.4752,26.3655,25.216,23.4795,21.5288,16.8871,7.60789,-1.54458,-3.86048,2.45702,5.14766,5.29487,4.78234,-4.56025,-6.54517,0.469655,3.538,-1.27408,3.33749,5.0109,2.63611,0.332178,-2.71675,-1.07085,3.55582,1.71486,2.82291,-2.52593,-6.26417,-7.0652,-6.12984,-3.22924,-6.56943,-12.2306,-7.10084,-12.8991,-22.1557,-20.269,-21.0783,-29.1999,-31.2964,-37.1533,-34.2313,-39.0088,-37.65,-36.5472,-35.3732,-35.5354,-33.7863,-25.7659,-1.04476,13.4928,21.2466,20.5885,19.4353,19.2169,17.84,16.3965,12.3758,3.27289,-0.685793,-4.59611,-8.51369,-12.0337,-18.5849,-24.1233,-25.2383,-23.7808,-17.9321,-13.0615,-21.8364,-16.4911,-3.83945,-1.0746,-0.623949,0.879836,1.64449,1.24475,2.1242,0.719294,-0.913112,-1.76698,-2.82166,-2.96817,-3.44806,-5.59259,-14.4182,-24.5001,
-26.7486,-22.6687,-18.6083,-19.1802,-9.20282,-9.86654,-10.9341,-13.0964,-9.48767,-10.5444,-14.3575,-9.84485,-21.0671,-20.9534,-21.3082,-25.4797,-26.4359,-28.4106,-21.9664,-13.6079,-2.42974,7.93251,5.33061,-4.59562,1.63714,1.63094,0.892846,4.70362,6.82311,2.58688,4.14729,5.71731,2.84886,1.84272,1.37994,-8.09039,-3.4076,-6.3372,-19.7238,-6.16518,-2.33986,-4.6445,-4.62363,-12.7631,-15.3793,-7.40667,1.89883,5.64121,1.10715,3.69942,3.78072,3.59701,-1.3978,-1.19445,-0.772814,2.09623,7.20283,15.0601,15.4987,11.955,2.27634,-4.62551,-2.86997,5.24017,6.6485,-0.0890591,-15.7345,-16.9516,-20.3988,-30.4955,-27.1541,-31.8819,-36.1702,-38.2484,-38.2694,-40.8627,-36.7209,-38.5265,-34.8328,-22.2278,-6.87898,12.6027,11.6773,2.88776,0.783288,-0.54223,1.71752,0.973298,-0.444996,0.858525,-4.13755,-6.53217,-19.454,-18.7549,-26.2507,-33.797,-28.0866,-30.4469,-24.9059,-19.2388,-22.7754,-14.0646,-3.66728,0.852742,-1.25668,0.150305,0.456224,0.225561,-0.0401023,-0.680908,-1.55332,-2.66688,-3.77794,-5.0006,-9.54867,-17.7376,-22.3612,-31.2217,
-26.9639,-30.6531,-29.4885,-17.539,-17.0638,-11.1347,-7.22213,-7.86294,-10.4241,-13.8345,-13.2716,-11.0913,-20.6042,-23.1944,-25.6907,-30.5888,-30.9124,-25.1381,-23.5255,-18.8521,-13.8772,1.13413,3.32413,3.5643,6.6878,6.20627,7.78547,10.0949,11.7974,12.4169,12.7609,12.5216,10.8557,8.06036,6.58782,4.42504,-0.845322,-5.27211,-13.447,-7.83979,-6.41501,-9.744,-7.19539,-16.4039,-19.2667,-17.3588,1.8446,8.07193,5.78459,4.93617,6.73951,6.58245,5.1247,-0.249779,-2.06105,-0.321065,5.43636,15.5946,20.7478,21.9689,20.1662,17.7966,16.6367,11.6358,10.5443,0.648975,-9.94406,-15.5695,-19.459,-28.2714,-25.9806,-29.9454,-33.1482,-33.9731,-36.583,-38.6992,-44.4628,-40.8177,-36.8447,-23.0624,-10.0829,5.0405,3.02081,1.77087,-2.00113,-7.23255,-4.29858,-3.74283,-1.62519,-1.10025,-8.071,-5.78802,-22.2501,-20.1325,-27.6837,-35.2439,-32.667,-34.0567,-32.695,-27.1751,-26.0539,-19.9665,-11.8462,-13.18,-16.5872,-14.1326,-11.9437,-11.53,-11.929,-14.4566,-18.0181,-16.3322,-14.3421,-15.0881,-16.5786,-20.6872,-21.2641,-30.5309,
-29.9497,-27.7623,-27.9513,-16.5711,-13.5779,-12.4894,-9.43253,-10.815,-10.949,-13.4025,-17.0682,-12.6194,-25.0418,-24.9658,-22.9783,-28.1874,-33.4218,-28.7675,-24.1684,-16.246,-11.351,-1.05494,4.3181,3.10923,3.88804,3.17651,1.28969,2.40924,4.96863,4.40288,3.30471,4.63414,4.74045,0.912569,-0.671808,-5.65832,-6.76358,-7.17978,-20.3718,-13.3682,-11.3302,-12.86,-8.43942,-20.8604,-18.8491,-13.6674,-2.03635,4.00364,7.39087,8.46794,11.0046,6.67097,9.48288,5.62344,5.38044,3.04057,4.74518,-0.800305,-2.42009,2.29024,6.73006,7.99669,5.55953,-0.42756,-6.59175,-8.26942,-18.624,-26.2515,-25.9108,-28.7607,-33.0659,-37.6112,-38.4695,-40.3549,-44.7283,-43.9715,-48.2126,-42.7962,-37.6073,-25.0843,-17.8075,1.14284,3.11242,2.44797,-0.783141,-1.3052,-0.482919,-3.26949,-5.90409,-4.82282,-7.65099,-7.68435,-23.6109,-20.7458,-29.5938,-38.3359,-36.1804,-39.3375,-33.555,-33.7536,-31.1814,-20.4443,-11.2714,-6.04512,-5.59334,-6.83825,-8.51994,-11.3259,-11.3802,-15.1958,-18.3304,-15.263,-14.6901,-15.3507,-16.5392,-20.0029,-21.2732,-31.3395,
-24.9267,-25.0657,-27.8665,-18.9227,-16.2494,-17.5654,-12.5889,-13.4163,-12.3024,-14.0717,-15.7194,-12.4806,-20.7918,-22.3396,-22.5476,-24.9865,-26.1328,-25.2972,-23.7916,-18.2192,-14.5621,-3.6918,-1.66097,-4.76122,-0.625348,-1.57076,-1.77542,1.22583,2.32078,2.14333,1.94901,1.98351,1.54203,-1.06509,-5.78027,-7.49001,-8.96216,-9.23697,-21.8918,-11.0153,-10.5101,-16.1153,-9.946,-23.6729,-20.1265,-16.7196,-10.5005,-2.9514,0.0699411,-1.08667,2.26263,0.612729,8.42109,9.2564,3.42568,3.86667,6.50949,12.3853,8.93845,4.29954,0.869292,-3.20677,-5.3546,-2.61066,-4.80448,-9.97747,-19.4134,-22.488,-24.3312,-30.8372,-33.4849,-38.7712,-39.9559,-41.952,-46.3908,-42.2543,-44.0663,-41.4325,-45.066,-24.1996,-16.8414,-5.53235,-5.03256,-2.85301,-7.71963,-11.7718,-6.94604,-7.6978,-6.39466,-6.23831,-8.85393,-9.04024,-26.6174,-20.9926,-29.6688,-35.274,-32.5121,-36.8274,-30.7511,-28.2057,-25.8129,-18.5762,-10.8965,-8.82232,-10.9419,-10.7038,-11.721,-12.3127,-13.8422,-16.6744,-20.7167,-18.1371,-15.4298,-16.0809,-18.0716,-21.649,-22.3242,-32.6787,
-25.5208,-21.4617,-21.5792,-19.2735,-17.0459,-17.2149,-14.4383,-14.8776,-13.959,-17.8869,-18.6308,-14.4478,-20.781,-23.9726,-29.3798,-24.277,-29.0025,-22.1317,-23.9411,-14.7668,-16.1966,-1.33002,0.175049,-4.52378,-0.996043,-3.03808,-5.23587,-0.0441909,-0.420084,-3.41855,-3.07166,0.330223,-0.152861,-3.90812,-7.97194,-12.0125,-12.4408,-10.2576,-25.6102,-13.2081,-12.0215,-14.1348,-9.49289,-20.3244,-24.4892,-14.9488,-9.49693,-5.13618,-2.45782,-0.934424,-0.818501,4.60115,6.58435,5.49024,0.74606,-0.065157,0.0599454,3.44423,5.10174,7.66745,10.9133,11.6841,10.7671,7.29178,1.44543,-7.50094,-16.0278,-17.108,-22.098,-21.8472,-26.7404,-33.8017,-38.4594,-41.0752,-43.4531,-37.1521,-35.8827,-41.6925,-38.4343,-22.9773,-17.6618,2.29016,8.53082,5.42862,-0.776538,-3.0462,-1.59938,-4.09539,-5.42872,-7.70152,-9.61697,-9.07114,-24.3878,-20.5367,-26.6783,-31.5348,-26.2231,-27.8672,-26.8868,-21.1596,-16.4567,-16.6496,-11.4497,-5.98549,-9.97335,-10.8955,-8.79488,-6.01704,-6.092,-9.46239,-14.3593,-14.233,-14.5865,-16.3802,-19.7414,-23.3422,-23.2024,-33.49,
-19.6791,-16.8222,-23.0025,-18.9926,-19.0075,-17.7845,-11.52,-13.7136,-12.1935,-16.707,-16.9058,-15.2943,-23.1703,-26.3362,-31.7936,-30.099,-31.9814,-29.2607,-26.2154,-21.1126,-11.659,-3.64849,-1.37107,-3.30098,-1.80136,-1.28681,-1.31941,1.96064,1.75763,-1.78521,-1.07633,1.0819,-1.41448,-3.36206,-7.58193,-10.1316,-10.3985,-8.90394,-24.1661,-14.8512,-14.4408,-15.8629,-10.7698,-20.5673,-25.4187,-19.6796,-9.21554,-3.27402,-4.16335,-3.54986,-5.21287,-2.6317,-1.4557,3.16707,6.49148,5.15403,7.06452,8.12186,4.22342,-2.96846,-3.17625,-5.37975,-5.59808,-9.89599,-12.7666,-19.6864,-20.3841,-21.2578,-26.7096,-29.0089,-33.4443,-38.2534,-37.548,-41.382,-36.2248,-38.6429,-45.2911,-38.8419,-27.6421,-17.9136,-15.1349,2.78359,3.16315,-2.34558,-5.53594,-8.25887,-6.12744,-7.77255,-5.87257,-8.84758,-9.19631,-9.07574,-19.9107,-19.5188,-27.9381,-25.5608,-21.6828,-20.9727,-19.4716,-17.3397,-14.3617,-15.985,-8.59091,-4.11264,-7.92535,-8.54433,-6.42523,-0.7824,1.99173,-4.89176,-11.3391,-12.09,-15.1874,-17.0647,-19.5607,-21.9774,-23.8633,-33.7454,
-19.2738,-16.3054,-19.8599,-19.8349,-14.8582,-12.4547,-11.1545,-13.9742,-12.2821,-13.4654,-16.0363,-14.4417,-22.854,-27.7972,-34.3016,-33.9062,-30.6737,-28.688,-23.6304,-24.4648,-17.1441,-0.122864,2.03885,-0.529969,0.414872,-1.6092,-0.500346,1.87543,1.11878,-1.68541,-1.36854,0.863705,0.325883,-1.77733,-6.71579,-6.93635,-7.37835,-8.09497,-21.9543,-13.2866,-8.1431,-10.2807,-8.64045,-20.1546,-18.5908,-15.0798,-9.97368,-6.10133,-7.02273,-2.69677,-2.34579,-9.7921,-5.22064,0.0912198,3.18159,6.03715,5.45461,9.8484,11.9375,8.43131,0.6389,-0.217215,-3.62528,-7.69036,-11.7456,-14.3475,-19.563,-22.7887,-26.5633,-23.1816,-25.1717,-32.538,-40.8195,-36.2367,-33.5048,-34.3809,-34.6952,-32.4858,-22.5848,-18.1905,-12.1979,1.36141,6.51156,5.98148,4.00027,2.19879,-2.53081,-6.9548,-5.69165,-5.71216,-7.31826,-9.1772,-15.8125,-14.9151,-26.5504,-22.807,-18.5634,-19.0171,-16.789,-13.4554,-11.2682,-14.0596,-16.1262,-15.8861,-14.5391,-13.6364,-13.0316,-10.8143,-9.04178,-5.43103,-5.69808,-8.00188,-10.7497,-13.6276,-17.0231,-22.0375,-23.0824,-31.2693,
